"gene_id","GEL_AT_immature_top_leaf_R1","GEL_AU_immature_top_leaf_R2","GEL_AV_immature_top_leaf_R3","GEL_AW_mature_middle_leaf_R1","GEL_AX_mature_middle_leaf_R2","GEL_AY_mature_middle_leaf_R3","GEL_AZ_mature_bottom_leaf_R1","GEL_BA_mature_bottom_leaf_R2","GEL_BB_mature_bottom_leaf_R3","GEL_BC_immature_top_stem_R1","GEL_BD_immature_top_stem_R2","GEL_BE_immature_top_stem_R3","GEL_BI_primary_root_R1","GEL_BJ_primary_root_R2","GEL_BK_primary_root_R3","GEL_BL_secondary_root_R1","GEL_BM_secondary_root_R2","GEL_BN_secondary_root_R3"
"Gelse.v1.S287880.1",4.96647e-8,1.56362e-10,3.78819e-10,7.78102e-4,0.0125559,9.18897e-4,4.97309e-4,0.00747462,0.00413724,0,0.0065706,8.37296e-9,4.18829e-9,0,0,0,0.00188328,1.08115e-4
"Gelse.v1.S055550.2",6.95024,1.63666,17.9857,1.19166,0.736979,0.649381,0.261172,0.186976,0.178877,18.0504,8.12061,18.5976,21.6477,13.2004,13.9645,35.0164,9.98729,25.1694
"Gelse.v1.S104070.1",32.256,18.1486,37.7432,23.0935,23.4398,28.4684,25.1048,26.061,24.8314,38.6746,38.054,35.8051,35.8215,39.2325,25.7465,34.457,43.9005,33.607
"Gelse.v1.S049030.1",0,0,0,0,0,0,0,0,0,0,0,0.632615,0,0,0.224566,0.878967,0.170523,0.581499
"Gelse.v1.S134920.1",5.42169,3.17204,5.77392,2.28252,1.60943,3.23224,4.64634,1.50688,0.751084,38.7567,10.1906,23.376,31.8707,33.0747,15.8545,11.9624,18.0385,6.58131
"Gelse.v1.S108440.8",95.0579,39.5151,84.6491,108.555,111.132,110.482,173.013,150.433,158.458,56.7826,67.9826,49.4051,26.127,30.4627,25.7969,24.4422,39.4066,29.3215
"Gelse.v1.S234960.1",0.630738,0.474217,0.531804,0.540254,0.539686,0.271436,0.190909,0.0784329,0.0805549,1.03194,1.35621,1.43748,1.55383,1.95651,1.96698,1.32108,2.63109,1.1591
"Gelse.v1.S040740.1",61.9723,40.4444,59.8802,48.0612,46.7405,49.5713,50.8415,42.6651,54.2285,82.8846,79.3718,84.8452,89.6292,90.1946,88.5162,86.1928,79.1748,94.9685
"Gelse.v1.S213580.2",21.8598,9.41226,22.0999,13.8569,14.7351,16.998,8.6482,5.83223,6.17145,31.7137,28.0996,26.4337,23.8085,22.7797,18.9063,23.2821,21.9425,21.2057
"Gelse.v1.S148730.1",1.95976,0.672574,2.68741,1.11725,1.59147,1.67016,1.90237,3.35126,1.58591,2.24808,2.93098,7.10333,11.1279,16.0299,31.2957,18.4581,23.0341,35.0186
"Gelse.v1.S229590.1",0,0,0.442054,0,0,0,0,0,0,0,0.542949,0.0465421,0,0,0,0,0,0
"Gelse.v1.S266670.1",5.68144,2.26531,4.97424,4.91314,4.44124,4.2195,4.6875,3.64752,4.84267,5.38199,6.90303,3.54487,3.89936,4.54334,5.19338,4.78214,4.56969,3.45943
"Gelse.v1.S102660.1",110.18,50.3412,63.876,64.7826,75.1872,88.9175,86.706,67.1137,76.9763,169.84,137.864,109.572,195.118,175.162,275.61,191.145,139.601,140.485
"Gelse.v1.S199760.1",0.507582,0.379053,0.407521,0,0,0.48717,0,0,0.0634442,0.0606359,0.46743,0.228598,0,0,0,0,0,0
"Gelse.v1.S210720.1",1.72049,1.54235,1.56402,1.47603,1.56238,2.87053,0.992922,0.187202,1.40417,31.0427,8.40702,4.99322,28.576,19.7502,8.89253,24.4909,17.2837,5.71618
"Gelse.v1.S138660.1",0,0,0,1.32336e-6,0,0,0,0,0,0.0454186,0,0,0,0,0,0,0,0
"Gelse.v1.S114090.1",0.792059,0.337876,0.723696,1.5857,1.60857,1.80793,1.50474,1.25147,0.945418,0.861611,1.74921,0.568906,1.50505,1.58924,1.01147,1.26305,1.59296,1.38419
"Gelse.v1.S084110.1",36.0808,21.9631,30.261,32.4088,25.9899,39.1364,19.4002,31.1688,13.6111,44.6491,76.3811,48.2748,20.9196,47.5769,60.0728,27.962,72.735,82.4102
"Gelse.v1.S023820.2",16.7152,9.69005,17.6401,20.0275,23.4053,27.0851,20.2287,26.394,28.7213,20.2147,19.7224,26.2112,29.5727,34.2551,25.7895,28.6315,36.086,35.8897
"Gelse.v1.S042610.1",44.3216,28.1705,42.6113,48.4914,47.0818,49.8011,65.3054,48.3472,50.3287,43.1723,38.0014,34.269,26.0309,26.0771,25.4649,21.2668,26.9824,26.2803
"Gelse.v1.S117220.1",366.713,199.591,223.199,352.695,290.54,640.644,141.568,246.021,527.616,404.237,291.478,415.578,356.266,428.787,303.881,363.367,322.877,323.467
"Gelse.v1.S052280.3",23.0866,13.4112,23.5037,21.8894,19.6497,25.0081,13.9772,16.6648,21.8681,28.5741,20.7513,22.2655,21.8477,15.0598,13.4305,17.6645,14.978,13.2972
"Gelse.v1.S280540.1",0.423669,0.0334631,0.123812,0.32632100000000003,0.312637,0.200964,0.193415,0.188057,0.285326,0.0347364,9.89035e-4,0.00116891,0,0,0,0,0,0.00806491
"Gelse.v1.S034080.1",2.88652,5.1273,5.002,0.872802,0.808959,1.64403,0.495041,0.724775,1.33685,12.8135,9.73782,11.6969,6.50155,5.22297,3.76829,3.48307,1.20993,1.84017
"Gelse.v1.S043730.1",0,0,0,0.0183386,0.0498139,0,0,0,0,0.0188143,0,0,0,0,0,0,0,0
"Gelse.v1.S127990.3",0.588374,0.216288,1.12569,0.237377,0.452126,0.816199,0.544023,0.762298,0.503494,1.36152,2.16924,1.32347,17.8584,24.337,19.039,21.769,29.8201,26.4027
"Gelse.v1.S105610.2",8.18745,3.83767,7.07978,4.16314,3.69153,4.65691,2.23416,1.9166,1.81681,4.13894,6.10873,3.91246,2.40447,3.17566,1.65287,3.3656,2.16242,2.11423
"Gelse.v1.S046310.1",144.801,166.856,154.619,115.789,101.694,110.022,72.3518,83.7515,83.817,259.053,250.385,188.48,87.2744,76.6753,93.7405,89.1675,68.6769,84.5966
"Gelse.v1.S042330.1",0,0,0,0,0,0,0,0.053283,0.054533,0.0518122,0.0283252,0,6.06804,5.95393,6.50318,6.48205,5.06571,6.65267
"Gelse.v1.S223370.1",0,0,0,0,0,0,0,0,0,0.0547848,0,0,1.14679,0,1.03396,4.12789,0.164491,2.09461
"Gelse.v1.S157350.2",22.9314,9.74309,23.0484,18.9265,17.2366,21.3536,16.2655,16.7099,19.4554,26.634,30.0753,27.1969,20.4375,21.2406,11.9051,18.9171,20.973,18.5922
"Gelse.v1.S047130.2",8.82645,28.7715,14.8854,5.1905,9.25538,8.20697,2.00633,1.86252,4.52899,56.4097,36.3899,30.693,36.4792,24.7428,36.4132,21.2608,9.38688,17.8596
"Gelse.v1.S199260.1",192.275,136.079,152.073,280.297,247.163,241.514,311.93,197.725,232.066,201.435,159.992,183.891,154.532,148.899,160.75,154.579,166.204,154.742
"Gelse.v1.S084950.1",2.82376,2.27706,4.50318,1.12317,0.833828,1.12679,0.750023,0.737399,0.648277,4.6027,3.67989,2.28324,2.5644,1.67014,2.03326,2.6485,1.27341,2.38174
"Gelse.v1.S095310.1",0.849868,0.63501,0.920036,0.595159,0.303933,0.68616,0.502121,0.368229,0.714788,1.87497,0.515461,0.774135,0.117374,1.65614,0.296093,1.40858,0.445827,0.761523
"Gelse.v1.S183550.1",0,0,0,0,0,0,0.230408,0,0,0,0,0,0.211296,0,0,0,0,0
"Gelse.v1.S074720.1",0.0463116,0,0.0436126,0,0,0,0,0,0,0,0,0.991744,3.85975,0.306567,2.06953,8.01213,1.31824,1.99928
"Gelse.v1.S057570.2",12.4449,13.5821,21.8329,2.77162,9.12051,2.05856,0.979257,3.89284,3.72827,3.8752,2.87676,0.988802,0.202049,0.289613,0.196722,0.0360442,0.464621,0
"Gelse.v1.S055240.1",75.9107,66.1742,74.6658,80.1765,77.7393,72.2953,95.2559,74.1637,76.6947,57.4563,55.3431,50.0621,59.4994,52.7414,63.3576,59.3021,59.7255,57.106
"Gelse.v1.S261060.1",47.5158,22.4954,42.641,47.698,44.6468,50.0078,44.4982,47.7396,43.6702,52.2971,62.6884,56.1042,40.4623,37.0428,33.1192,37.1842,38.6033,36.0595
"Gelse.v1.S153530.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.340089,1.19969,0,0,0
"Gelse.v1.S101540.1",19.0556,17.0638,20.4856,16.3079,16.2139,17.6305,19.6411,16.2068,15.9748,23.8911,25.3222,20.0598,21.6807,23.4266,18.7787,19.457,24.5127,19.5278
"Gelse.v1.S118320.1",0.070336,0,0,0.175539,0,0.118261,0.0643954,0,0.184792,0.706262,0.388743,0.443707,0.299734,0.74314,0.451342,0.646351,0.453788,0.646875
"Gelse.v1.S004480.1",8.42333,12.241,8.16441,6.20194,5.80223,3.98314,7.54441,4.75733,4.03926,7.69113,8.08983,6.40937,4.08837,3.41307,3.72144,4.11864,3.15466,3.80289
"Gelse.v1.S136100.2",11.0524,4.23029,10.4492,22.7764,20.265,13.2185,30.8368,10.9987,12.1592,13.7263,8.46634,6.34291,0.766033,1.08972,0.639149,1.6983,0.975962,0.41407
"Gelse.v1.S105950.1",52.6832,22.8617,44.2519,46.3952,43.8547,43.5274,67.3626,56.569,41.104,23.4017,31.7935,18.6506,12.9545,15.1572,9.46236,12.2562,17.1388,13.3799
"Gelse.v1.S121190.9",12.9502,5.57446,7.7865,16.3791,23.4779,22.8085,18.0736,14.1751,24.2967,19.6379,25.0422,10.6786,13.2953,17.8521,5.32638,7.53672,14.2207,6.76544
"Gelse.v1.S142250.1",35.2111,54.3329,32.7542,26.8857,33.4759,34.8764,35.691,32.1038,33.4994,44.6147,66.9996,40.0719,61.2651,84.2343,113.501,42.6728,77.5346,71.4761
"Gelse.v1.S125310.1",3.71545,1.6005,0.960746,1.57285,1.75538,1.54214,1.24984,0.693032,0.593257,8.91283,1.98708,0.776279,28.6431,18.9729,6.80841,21.269,13.1105,4.75951
"Gelse.v1.S157610.2",5.64834,10.3741,15.304,0.598955,2.17891,0.968258,0.518131,0.354363,0.47973,24.7933,29.3467,60.6217,1.06055,1.14317,0.632106,0.890516,0.905387,0.84798
"Gelse.v1.S256860.1",0.804639,0,0,0,0,0,0,0,0,0.925342,0.284934,0.577019,0.728186,0,0,0.90006,0,0.120213
"Gelse.v1.S244850.1",31.9791,12.9912,32.9754,28.6848,35.3348,33.5262,51.0119,32.5572,26.1817,10.1688,10.7437,16.8097,11.7854,10.9985,3.30541,7.47932,9.60173,8.95211
"Gelse.v1.S084750.3",211.326,183.138,299.929,132.681,70.0618,47.357,21.5782,21.4905,23.2456,94.825,95.3014,48.8814,57.1689,46.3002,69.1489,113.964,74.5283,105.739
"Gelse.v1.S046090.1",13.7939,19.3167,15.1796,13.7206,9.88503,6.38766,16.2252,10.2819,6.67393,3.72645,5.18551,6.20983,2.04078,2.19796,2.89224,1.5597,1.25918,2.53955
"Gelse.v1.S146150.1",1.9214,2.09581,4.02892,1.58818,2.62055,3.63009,1.08832,1.46544,0.78671,6.65211,8.47839,2.49853,3.90699,6.63317,7.13659,8.13461,10.4207,14.5051
"Gelse.v1.S287240.1",2.26858,1.05513,0.174865,0.642425,2.13686,0.754882,1.85808,1.92246,5.57589,0.442396,0.256132,0.0959607,0,5.87998e-6,0,0.0363636,0.287742,0.179901
"Gelse.v1.S268230.3",16.3642,10.684,14.1524,19.2175,19.7292,16.7059,14.7603,11.685,13.8876,13.6106,12.2755,12.9714,14.445,13.3324,13.3367,15.5856,13.2527,14.2644
"Gelse.v1.S140220.1",232.099,174.606,265.265,206.802,209.761,194.688,187.717,175.133,179.621,288.532,263.313,306.09,276.724,319.423,342.124,334.956,281.126,326.936
"Gelse.v1.S127230.3",11.1531,4.75776,10.5533,9.07442,9.41277,11.4677,13.241,12.7187,13.0137,10.542,12.5064,7.70923,11.5831,14.1935,8.84138,11.1336,20.5479,12.2711
"Gelse.v1.S178840.1",0,0,0.0597566,0,0,0.256846,0,0.113493,0,0.0623179,0.121997,0.0961419,0.0615283,0,0.0469344,0.126249,0.131193,0.0587082
"Gelse.v1.S236380.1",0,0.0244338,0.105181,0,0,0,0,0,0,0.15719,0,0,0.225742,0.0616391,0.403641,0.138016,0.202181,0.207794
"Gelse.v1.S177040.1",2.27183,1.75041,2.81761,1.97053,1.78928,1.75292,1.82764,1.59889,2.48455,3.3412,2.46409,4.87849,3.44397,3.72747,3.715,3.09507,4.08856,3.50516
"Gelse.v1.S260870.1",24.6826,12.0591,15.8354,28.2748,16.7893,11.2444,12.2191,8.5974,12.2432,29.2242,26.1116,56.6557,2.18063,1.69698,1.27439,2.39196,0.996107,1.04556
"Gelse.v1.S006620.1",2.85359,1.34747,3.20391,2.51862,2.31962,2.37757,1.98667,1.91688,2.15237,2.42732,2.64575,1.95847,1.95499,1.57552,1.05671,1.98217,1.66907,2.25065
"Gelse.v1.S071010.1",22.0079,15.1425,20.5772,20.535,20.6728,25.9133,17.9666,18.49,18.3143,21.4467,20.1914,23.822,28.0815,26.4277,22.2938,32.0803,24.125,30.4026
"Gelse.v1.S175000.1",113.935,141.18,123.941,111.326,100.724,109.772,134.106,101.983,88.5565,108.839,113.143,84.3994,130.405,125.345,161.909,146.981,131.59,145.688
"Gelse.v1.S261190.2",13.1624,4.38635,10.462,8.27675,8.56157,7.92239,12.0657,7.93806,9.32181,16.9729,15.8342,9.80345,10.8962,11.9792,7.92888,10.9723,10.2008,8.94358
"Gelse.v1.S151960.1",26.409,20.176,24.7131,25.1396,28.0011,26.9425,33.5638,35.6923,42.2295,24.1238,23.1839,27.0743,31.4627,32.0911,34.5166,27.373,34.0234,32.5585
"Gelse.v1.S124290.1",21.9046,14.1745,18.6194,20.1994,20.5246,19.8476,24.2183,20.5636,19.2202,18.6194,16.4949,15.3789,8.76595,8.58753,7.18155,9.21592,7.11155,8.01847
"Gelse.v1.S251080.1",48.1997,24.8423,43.3777,29.7555,8.61479,2.13644,5.3281,0.755328,1.3467,2.79622,2.03045,0.316119,5.18688,3.42523,3.67064,3.80757,1.65285,1.72144
"Gelse.v1.S093130.2",0.946741,0.293983,1.26505,0.206758,0.0739184,0.126937,0,0.0433736,0.264141,2.81059,2.43899,1.22413,1.33016,1.02446,1.32611,2.1183,0.539332,1.24649
"Gelse.v1.S142560.1",0,0.298612,0,0,0,0,0,0,0,0,0,0,2.11133,0.0912373,0.0805228,2.0897,0,0.312341
"Gelse.v1.S283640.1",0,0,0,0,0,9.77087e-5,0,0,2.29694e-9,6.02575e-9,0,0,0,0,0,0,0,0
"Gelse.v1.S069950.1",0,0,0,0,0,0,0,0.020656,0,0,0,0,10.9892,13.9767,2.35898,12.8707,15.5923,10.9975
"Gelse.v1.S176550.1",0.0274527,0.25268,0.0777133,0.159022,0.595043,0.4007,0.618614,0.549609,1.05307,0.232568,0.0762432,0.240593,5.59488,1.05168,4.90385,7.01843,3.91971,10.3066
"Gelse.v1.S109670.1",23.3288,8.85027,27.1234,24.2046,29.5392,26.4874,23.8611,26.1375,32.4687,23.0933,29.6294,21.6587,19.6269,28.4617,15.8953,21.4479,32.7206,28.3871
"Gelse.v1.S041340.1",159.905,86.2867,133.374,204.656,181.466,188.745,253.411,226.188,191.346,60.436,77.4662,71.5984,47.477,47.8242,47.5314,49.1784,54.2515,47.6636
"Gelse.v1.S092400.1",0.909874,0,2.62602,0,0,0,0,0,1.67902,0.786057,0.830175,0,1.69286,3.99535,0,0,1.02178,0
"Gelse.v1.S183310.1",20.1244,32.2081,14.3005,26.0102,82.5541,58.5096,15.0769,18.4561,21.9062,0.601912,1.1691,0.796658,1.85692,10.3474,2.65648,1.36996,6.42485,3.51465
"Gelse.v1.S080000.1",0,0,0.0487642,0.0861206,0.0769017,0.176028,0.288086,0.0903109,0.0457912,0.523728,0.287386,0.164372,0.357013,0.596536,0.44736,0.431246,0.505017,0.0480241
"Gelse.v1.S015190.1",2.02081,2.18842,1.17308,1.54908,4.69885,1.97628,0.0396789,0.146587,0.470778,0.125055,0.195004,0.0503906,1.36113,1.58351,0.934942,1.76428,1.37932,1.33986
"Gelse.v1.S280730.1",0,3.31293e-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gelse.v1.S002220.1",12.1049,5.49493,12.1176,8.47646,7.16528,8.52424,10.1319,6.29745,5.89278,10.2675,9.56399,6.00329,8.41062,7.58688,5.39826,9.15659,8.56835,7.61935
"Gelse.v1.S179020.1",0.615715,0.732313,0.508763,1.21341,1.48921,3.90952,1.5124,2.4245,1.99993,2.64004,4.56041,1.49435,2.21951,3.54103,3.45502,1.71998,1.88434,2.5722
"Gelse.v1.S173670.1",27.7189,16.5855,54.077,8.62175,8.89718,15.1059,7.71475,12.0408,11.5864,99.7139,121.151,83.4939,50.3039,50.7847,51.3648,60.3942,54.2023,56.0531
"Gelse.v1.S197390.2",1.55086,1.15657,2.18763,2.17133,1.75052,2.54739,2.5731,2.05195,2.7382,7.96825,9.32924,7.31017,23.584,16.665,20.8409,35.4743,19.7845,31.4958
"Gelse.v1.S115820.1",13.348,6.50163,14.0609,7.93324,7.96028,7.54168,9.97471,7.20692,7.33596,16.4431,17.8304,11.1749,11.9141,13.434,10.2053,11.5236,12.716,11.2016
"Gelse.v1.S104710.1",26.2278,22.2563,11.6445,47.8583,62.368,62.5813,25.5393,14.5954,23.1266,12.9134,12.4076,6.85264,8.49977,12.8651,8.4213,5.76677,15.7393,7.04761
"Gelse.v1.S031420.1",0,0,0,0,0.340862,0,0.411493,0,0.202725,0,0,0,0,0,0,0,0,0
"Gelse.v1.S125620.1",89.6358,44.6551,72.2562,47.5948,34.7457,60.0019,1.4394,2.28722,10.3913,7.87307,6.16794,5.00795,0.35872,0.631337,0.134277,0.482289,0.162163,0.0216245
"Gelse.v1.S260690.1",135.301,127.838,136.354,141.525,186.744,184.219,149.75,148.012,130.659,105.193,125.344,114.334,64.4653,60.1246,68.7674,69.3708,73.6237,70.1375
"Gelse.v1.S266550.1",18.5648,19.105,24.4318,15.2479,13.5416,14.7268,16.0384,12.2446,10.3735,13.242,16.2332,11.7157,10.6869,7.72712,8.80045,13.8827,7.68255,9.49462
"Gelse.v1.S280100.1",0,0,0,0,0,0,0,0,0,2.12583e-9,0,0,0,0,0,0,0,0
"Gelse.v1.S202450.1",3.04782,0.583183,2.25634,0.298473,0.982199,1.04371,0,0,0.388574,5.71279,5.14666,2.52952,0.700526,1.90943,0.379845,1.83666,0.512636,0.57215800000000006
"Gelse.v1.S135360.1",173.769,57.1589,165.364,125.427,142.9,190.299,126.377,162.621,160.128,175.52,239.665,118.074,184.27,198.054,234.749,117.475,166.305,181.584
"Gelse.v1.S021380.1",0,0,0,0,0,0,0,0.195793,0,0,0,0,27.2817,3.79987,66.4357,77.4668,60.5925,183.27
"Gelse.v1.S271760.1",0.297951,0.437923,0.0697448,0.681969,0.766859,0.624958,0.204104,0.907498,1.23711,1.12053,0.274304,0.117352,0.126696,0.0603942,0,0.205119,0.079991,0.342013
"Gelse.v1.S192250.1",2806.36,3237.28,2737.24,2664.95,2393.38,2015.26,2384.54,2087.37,1667.22,2282.78,3250.78,2364.83,2044.17,2430.37,2576.49,1762.37,2663.36,2087.17
"Gelse.v1.S121820.1",0.885944,0.331244,0.771852,0.578611,0.140163,0,0.581758,0.275389,0.222352,0.530675,1.11388,1.34963,0.81186,0.930047,0.135762,0.815823,0.272793,0.816904
"Gelse.v1.S136770.1",22.5955,21.2183,34.347,13.9221,13.5646,15.2727,16.037,18.1093,18.2982,32.6784,32.2611,25.9172,26.3426,23.7606,20.4767,25.4735,20.2872,22.9361
"Gelse.v1.S001020.1",18.4957,9.80548,20.432,7.30997,4.46143,3.38845,3.69221,2.1196,1.83449,6.45828,5.33569,4.8571,10.9437,11.2666,6.88105,13.1167,7.89956,11.1802
"Gelse.v1.S123200.1",0,0.0427756,0,0.35042,0.340041,0.864262,1.09701,0.821729,0.840297,0.0275384,0.120481,0.103617,0,0,0,0,0,0.0303468
"Gelse.v1.S050150.1",0,0.0398208,0.0285746,0,0,0.1039,0.0567943,0.0791117,0.0539856,0,0.084114,0,0,0,0,0,0.164956,0.0282649
"Gelse.v1.S165460.2",37.2862,41.4391,38.1396,37.3009,28.3818,33.6135,30.801,24.0643,25.0494,42.8042,46.0508,45.4719,35.8111,30.2606,33.1697,39.4855,27.6305,34.0008
"Gelse.v1.S002460.2",42.027,18.7391,43.0241,27.2345,24.231,29.5926,20.4943,16.4238,18.4884,49.5118,59.0845,48.5509,40.4266,38.4905,20.0849,31.1651,34.8114,28.8811
"Gelse.v1.S035690.3",141.695,95.9809,151.218,92.2035,81.1729,82.0431,72.9698,70.8221,68.9758,206.37,210.826,208.317,127.385,116.205,99.5641,125.856,103.756,106.316
"Gelse.v1.S172360.1",37.7414,67.2901,33.8566,37.7174,35.7614,45.537,20.7687,31.1739,32.8996,40.6887,39.1253,41.3354,43.7976,45.1855,43.7078,42.6531,43.7288,43.5594
"Gelse.v1.S120930.1",20.0914,29.6031,13.4999,25.3058,14.3996,12.8194,8.24009,3.21833,5.56194,2.66668,1.976,1.87343,0.269245,0.220462,0.642301,0.0824516,0.144897,0.0413526
"Gelse.v1.S268870.1",0,0,0,0,0,0.162975,0,0,0,0.40238,0.322695,0.0756979,5.86755,1.41684,6.63329,7.93936,6.30666,16.3551
"Gelse.v1.S048910.1",1.34453,0.449536,2.93502,0.0911366,0.0660195,0.0569263,0,0.0191861,0,2.20673,2.26624,2.07487,2.36775,0.994288,0.497299,2.97551,1.05881,2.18619
"Gelse.v1.S213510.1",27.247,21.104,31.7636,22.2887,21.8342,24.3833,24.9285,28.9377,26.6002,33.3372,38.4334,27.1346,28.0188,29.9173,26.8995,28.4211,32.9535,27.6124
"Gelse.v1.S073270.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913209,0.118755,0,0
"Gelse.v1.S134550.1",0.392672,0.579219,0.830905,0.244372,0.436982,0.792184,0.136505,1.28173,0.347024,1.6945,1.13334,1.01151,1.94503,1.29222,0.918246,1.22498,0.637688,0.500387
"Gelse.v1.S228180.2",19.9133,9.67543,17.5917,15.7054,15.423,17.9489,14.3341,13.0649,14.5315,17.3155,19.2032,13.3236,18.185,19.8572,12.8954,22.4306,25.7045,26.7854
"Gelse.v1.S196800.1",39.2979,26.1813,31.6775,43.949,40.9806,44.6741,43.5898,38.7129,43.8493,31.459,31.1503,27.4146,18.8394,21.327,17.1928,18.2253,21.5708,18.3874
"Gelse.v1.S213560.1",4.43158,2.55396,6.72404,1.72879,1.70098,1.76524,1.4318,1.81261,1.64849,8.35194,9.06885,7.2722,7.38955,8.58856,5.79024,6.80334,5.77279,7.55908
"Gelse.v1.S150570.1",0.964028,0.630309,0.839031,2.29094,1.87736,2.72276,3.47029,2.9365,2.83608,1.72937,1.45928,1.1407,0.998435,0.896187,0.589538,0.886268,2.00009,1.33064
"Gelse.v1.S062930.1",78.1726,50.2328,56.231,65.0661,51.2935,46.3067,50.4812,35.8254,39.2465,50.3614,46.1253,52.438,46.4942,53.1126,38.5307,50.9664,50.9546,45.4451
"Gelse.v1.S155700.1",178.703,105.815,159.194,159.921,172.176,189.424,168.713,191.432,202.149,264.722,274.17,187.342,158.672,195.772,182.668,152.457,201.798,175.292
"Gelse.v1.S234600.3",41.1996,30.131,42.9593,34.9998,34.0591,41.3138,29.6824,27.4618,32.5429,38.446,41.7599,38.463,42.7218,40.7279,34.8174,47.988,43.6614,46.683
"Gelse.v1.S179810.3",12.5766,6.02756,13.8891,10.3315,10.5138,11.0872,10.0537,11.936,11.756,15.6291,16.7944,16.3194,16.1578,14.8533,12.493,16.2826,15.2629,15.7389
"Gelse.v1.S187920.1",2.60481,5.5007,3.0253,2.78467,4.75243,4.50789,3.06547,2.07363,2.55084,2.09072,5.12023,1.68569,9.62285,11.851,14.1452,8.51099,10.0271,8.34182
"Gelse.v1.S237590.2",130.112,93.0732,139.295,117.371,103.62,112.137,121.534,97.18,91.0142,163.777,150.71,169.183,150.916,130.433,151.971,185.047,122.85,172.742
"Gelse.v1.S047940.1",1.88986,1.11536,3.64457,0.313547,0.0701501,0.482052,0.350767,0.575723,0.208933,5.93072,7.24548,6.51882,7.57717,8.24891,8.77753,7.42751,6.44892,5.87126
"Gelse.v1.S130620.1",9.50876,4.6804,6.16973,13.905,16.091,18.7745,23.0865,21.0145,25.28,14.4258,11.5422,8.95233,79.87,111.609,58.9093,76.3447,139.408,89.0732
"Gelse.v1.S135220.1",35.3065,43.9051,42.4669,38.9797,45.5542,54.4979,29.6475,25.9426,24.1414,57.1153,70.9087,65.2996,88.5375,106.727,103.493,75.5072,104.887,81.7566
"Gelse.v1.S092080.2",4.18993,2.10227,3.62703,4.48095,7.05385,4.13427,7.53728,5.91108,6.4732,1.66465,0.389689,1.84812,7.65176,8.27112,7.90697,6.47208,7.16099,6.94144
"Gelse.v1.S043910.1",289.32,287.238,283.581,340.035,316.246,310.667,477.993,364.58,349.957,153.681,110.237,186.585,34.8591,14.7283,15.4847,22.9475,9.96121,10.942
"Gelse.v1.S272710.2",0.0353612,0.128458,0.418237,0.0293942,0,0.106805,0.0166761,0.0461123,0.0158262,1.15812,1.07812,0.55321,0.155091,0.236723,0.0778052,0.164897,0.154661,0.0827435
"Gelse.v1.S225680.1",0,0,0,0,0,0,0,0,0,1.87616e-9,0,0,0,0,0,0,0,0
"Gelse.v1.S050020.1",44.416,76.9138,46.1846,63.8541,65.4271,87.8202,64.1522,70.3693,85.9119,62.2124,79.989,72.2529,112.307,122.437,128.812,110.133,125.116,130.946
"Gelse.v1.S287980.1",1.03177,0.0852765,0.0919668,0.280351,0.536947,0.576535,0.212847,0.39184,1.35073,0.167791,0.197303,0.0992125,0.0887672,0.0342384,0.0732218,0,0.0235866,0.0734211
"Gelse.v1.S110160.1",17.922,7.37226,17.683,11.1143,10.7006,9.53764,11.7975,13.0726,11.2574,22.0241,24.089,17.4656,23.4347,24.4001,15.012,21.0374,23.2932,18.1755
"Gelse.v1.S035150.1",6.35771,2.75983,6.73701,2.46016,3.25886,3.61497,4.53969,4.86133,6.67794,13.9143,20.8235,13.1431,0.236608,0.339528,0.0844842,0.0900214,0.168922,0.144797
"Gelse.v1.S060880.3",14.9861,14.3617,17.5886,11.5216,10.3232,9.96911,8.69591,7.83729,7.36884,8.39616,10.7901,5.54023,7.61726,7.71378,5.84335,9.24251,6.81313,8.25726
"Gelse.v1.S188050.1",33.2438,24.5189,32.1231,29.3171,25.346,28.663,34.5948,25.2779,26.3016,34.265,31.3065,23.7865,25.6517,25.5056,25.2866,32.8307,26.9098,28.4167
"Gelse.v1.S219830.1",135.122,100.011,118.815,153.456,190.832,180.927,199.336,165.543,170.25,109.334,112.803,111.095,135.464,181.709,200.195,144.236,217.904,194.334
"Gelse.v1.S258960.1",0.429534,0,0.0693635,0.19133,0.549235,0.79394,0.868537,1.00775,0.932875,0.203455,0,0,0,0.190814,0.456337,0,0,0.237282
"Gelse.v1.S244750.1",1.83358,1.30333,1.67859,2.09198,1.27822,2.31377,1.61091,1.46942,1.54053,2.2024,2.84642,2.1283,2.61543,2.67367,2.53939,1.53403,2.48421,1.96606
"Gelse.v1.S105800.2",9.2644,5.75385,9.17025,8.12012,7.19195,8.8351,9.0923,6.5417,7.84389,12.5777,13.3423,11.8509,11.1485,12.6152,8.69749,9.6253,11.0759,9.89048
"Gelse.v1.S058890.2",25.9012,16.4891,21.8733,24.4639,24.142,24.5048,22.9841,22.2728,26.7377,22.4061,19.2931,24.029,14.2731,13.253,13.3451,14.3584,14.1546,16.5818
"Gelse.v1.S235070.2",17.48,22.3752,20.4575,13.923,11.8835,10.3029,13.1107,8.45035,9.85322,17.9281,20.348,11.0375,15.0117,10.9022,12.3968,17.0878,13.1083,14.6958
